CITY_NAME,YEAR,CRACK_INDEX
SAN_DIEGO,1988,3.062298
SAN_DIEGO,1989,3.472362
SAN_DIEGO,1990,2.707382
SAN_DIEGO,1991,2.27864
SAN_DIEGO,1992,2.262711
SAN_DIEGO,1993,2.107577
SAN_DIEGO,1994,2.006284
SAN_DIEGO,1995,1.950945
SAN_DIEGO,1996,2.542135
SAN_DIEGO,1997,1.982277
SAN_DIEGO,1998,2.256642
SAN_DIEGO,1999,2.052058
SAN_DIEGO,2000,2.216636
SAN_FRAN,1980,-0.28722
SAN_FRAN,1981,-0.44698
SAN_FRAN,1982,0.164618
SAN_FRAN,1983,0.118695
SAN_FRAN,1984,0.482247
SAN_FRAN,1985,0.161947
SAN_FRAN,1986,1.258589
SAN_FRAN,1987,2.231575
SAN_FRAN,1988,3.936396
SAN_FRAN,1989,5.918075
SAN_FRAN,1990,5.46216
SAN_FRAN,1991,5.381659
SAN_FRAN,1992,5.162888
SAN_FRAN,1993,4.871128
SAN_FRAN,1994,4.951316
SAN_FRAN,1995,4.088923
SAN_FRAN,1996,4.103419
SAN_FRAN,1997,3.550545
SAN_FRAN,1998,4.070043
SAN_FRAN,1999,3.75143
SAN_FRAN,2000,2.976417
SAN_JOSE,1980,-0.3051
SAN_JOSE,1981,-0.29089
SAN_JOSE,1982,-0.11276
SAN_JOSE,1983,0.227853
SAN_JOSE,1984,0.643992
SAN_JOSE,1985,0.600292
SAN_JOSE,1986,1.958573
SAN_JOSE,1987,1.768801
SAN_JOSE,1988,2.394043
SAN_JOSE,1989,2.047625
SAN_JOSE,1990,1.293024
SAN_JOSE,1991,1.009297
SAN_JOSE,1992,1.24363
SAN_JOSE,1993,0.834458
SAN_JOSE,1994,0.838327
SAN_JOSE,1995,0.752469
SAN_JOSE,1996,1.968836
SAN_JOSE,1997,1.19845
SAN_JOSE,1998,0.748739
SAN_JOSE,1999,0.593919
SAN_JOSE,2000,0.558657
SANTA_AN,1980,-0.20439
SANTA_AN,1981,-0.17519
SANTA_AN,1982,-0.14748
SANTA_AN,1983,0.164707
SANTA_AN,1984,0.365696
SANTA_AN,1985,0.813985
SANTA_AN,1986,0.884758
SANTA_AN,1987,0.619272
SANTA_AN,1988,0.700035
SANTA_AN,1989,0.944761
SANTA_AN,1990,0.624206
SANTA_AN,1991,0.851606
SANTA_AN,1992,1.583235
SANTA_AN,1993,1.622715
SANTA_AN,1994,1.397923
SANTA_AN,1995,0.557288
SANTA_AN,1996,0.944476
SANTA_AN,1997,0.737402
SANTA_AN,1998,0.693953
SANTA_AN,1999,1.168741
SANTA_AN,2000,0.669532
SAVANNA,1980,-0.01415
SAVANNA,1981,-0.01415
SAVANNA,1982,-0.01677
SAVANNA,1983,-0.01415
SAVANNA,1984,0.061316
SAVANNA,1985,0.023992
SAVANNA,1986,-0.0017
SAVANNA,1987,0.075832
SAVANNA,1988,-0.00686
SAVANNA,1989,0.00096
SAVANNA,1990,0.097697
SAVANNA,1991,0.034312
SAVANNA,1992,-0.01307
SAVANNA,1993,-0.00508
SAVANNA,1994,0.152138
SAVANNA,1995,0.032095
SAVANNA,1996,0.037243
SAVANNA,1997,0.098533
SAVANNA,1998,0.087744
SAVANNA,1999,0.114063
SAVANNA,2000,0.024493
SEATTLE,1980,-0.04982
SEATTLE,1981,0.044992
SEATTLE,1982,0.039224
SEATTLE,1983,-0.08239
SEATTLE,1984,0.069107
SEATTLE,1985,0.16621
SEATTLE,1986,1.452429
SEATTLE,1987,1.388631
SEATTLE,1988,2.798914
SEATTLE,1989,3.021417
SEATTLE,1990,2.99046
SEATTLE,1991,3.071753
SEATTLE,1992,4.391854
SEATTLE,1993,4.289537
SEATTLE,1994,3.583322
SEATTLE,1995,2.389123
SEATTLE,1996,2.673027
SEATTLE,1997,2.569953
SEATTLE,1998,2.610524
SEATTLE,1999,2.468047
SEATTLE,2000,2.600013
SHREVEPO,1980,-0.0487
SHREVEPO,1981,0.045565
SHREVEPO,1982,0.038113
SHREVEPO,1983,0.001127
SHREVEPO,1984,-0.03611
SHREVEPO,1985,0.007507
SHREVEPO,1986,-0.02982
SHREVEPO,1987,-0.04982
SHREVEPO,1988,0.207185
SHREVEPO,1989,0.561234
SHREVEPO,1990,0.413226
SHREVEPO,1991,0.49184
SHREVEPO,1992,1.045622
SHREVEPO,1993,0.690573
SHREVEPO,1994,0.64032
SHREVEPO,1995,0.591913
SHREVEPO,1996,0.461456
SHREVEPO,1997,0.365482
SHREVEPO,1998,0.404933
SHREVEPO,1999,0.286472
SHREVEPO,2000,0.500737
SOUTH_BE,1980,-0.00926
SOUTH_BE,1981,0.007534
SOUTH_BE,1982,-0.0372
SOUTH_BE,1983,-0.03593
SOUTH_BE,1984,0.037049
SOUTH_BE,1985,-0.0075
SOUTH_BE,1986,-0.00749
SOUTH_BE,1987,0.159654
SOUTH_BE,1988,0.284523
SOUTH_BE,1989,0.262307
SOUTH_BE,1990,-0.00926
SOUTH_BE,1991,0.077838
SOUTH_BE,1992,0.21339
SOUTH_BE,1993,0.340861
SOUTH_BE,1994,0.390226
SOUTH_BE,1995,0.322261
SOUTH_BE,1996,0.656508
SOUTH_BE,1997,0.365122
SOUTH_BE,1998,0.592058
SOUTH_BE,1999,0.449857
SOUTH_BE,2000,0.528385
SPOKANE,1980,-0.03491
SPOKANE,1981,-0.04502
SPOKANE,1982,-0.04785
SPOKANE,1983,0.011803
SPOKANE,1984,0.102357
SPOKANE,1985,0.125254
SPOKANE,1986,0.25351
SPOKANE,1987,0.118179
SPOKANE,1988,0.41998
SPOKANE,1989,0.448586
SPOKANE,1990,0.189869
SPOKANE,1991,0.252126
SPOKANE,1992,0.185364
SPOKANE,1993,0.223358
SPOKANE,1994,0.491035
SPOKANE,1995,0.615647
SPOKANE,1996,0.362825
SPOKANE,1997,0.215619
SPOKANE,1998,0.215398
SPOKANE,1999,0.566482
SPOKANE,2000,0.606136
SPRINGFIE,1980,-0.15403
SPRINGFIE,1981,-0.09179
SPRINGFIE,1982,-0.06709
SPRINGFIE,1983,-0.02019
SPRINGFIE,1984,0.33779
SPRINGFIE,1985,0.051165
SPRINGFIE,1986,0.270802
SPRINGFIE,1987,0.91914
SPRINGFIE,1988,1.199154
SPRINGFIE,1989,0.917691
SPRINGFIE,1990,0.764141
SPRINGFIE,1991,0.952526
SPRINGFIE,1992,0.933637
SPRINGFIE,1993,1.056599
SPRINGFIE,1994,1.044798
SPRINGFIE,1995,1.300059
SPRINGFIE,1996,1.044513
SPRINGFIE,1997,2.295218
SPRINGFIE,1998,1.569234
SPRINGFIE,1999,1.43897
SPRINGFIE,2000,1.221198
SPRINGFIE,1980,0
SPRINGFIE,1981,0
SPRINGFIE,1982,0
SPRINGFIE,1983,-0.00043
SPRINGFIE,1984,0.000425
SPRINGFIE,1985,0
SPRINGFIE,1986,0.028364
SPRINGFIE,1987,0.559591
SPRINGFIE,1988,0.089696
SPRINGFIE,1989,0.099002
SPRINGFIE,1990,0.069986
SPRINGFIE,1991,0.088886
SPRINGFIE,1992,0.026416
SPRINGFIE,1993,0.460432
SPRINGFIE,1994,0.574217
SPRINGFIE,1995,0.096075
SPRINGFIE,1996,0.077879
SPRINGFIE,1997,1.457329
SPRINGFIE,1998,0.044627
SPRINGFIE,1999,0.027218
SPRINGFIE,2000,0.005177
ST._LOUIS,1980,-0.00591
ST._LOUIS,1981,0.037495
ST._LOUIS,1982,-0.03609
ST._LOUIS,1983,-0.02788
ST._LOUIS,1984,0.03868
ST._LOUIS,1985,0.156228
ST._LOUIS,1986,0.770078
ST._LOUIS,1987,0.959172
ST._LOUIS,1988,1.334381
ST._LOUIS,1989,1.637947
ST._LOUIS,1990,1.272773
ST._LOUIS,1991,1.758869
ST._LOUIS,1992,1.709667
ST._LOUIS,1993,2.16703
ST._LOUIS,1994,2.388065
ST._LOUIS,1995,1.747319
ST._LOUIS,1996,2.027604
ST._LOUIS,1997,1.449354
ST._LOUIS,1998,1.578102
ST._LOUIS,1999,1.624263
ST._LOUIS,2000,1.638007
ST._PAUL,1980,-0.0296
ST._PAUL,1981,-0.07189
ST._PAUL,1982,-0.00443
ST._PAUL,1983,0.015432
ST._PAUL,1984,0.07801
ST._PAUL,1985,0.211662
ST._PAUL,1986,0.854454
ST._PAUL,1987,0.367629
ST._PAUL,1988,1.848512
ST._PAUL,1989,1.714988
ST._PAUL,1990,1.270243
ST._PAUL,1991,0.353155
ST._PAUL,1992,0.270274
ST._PAUL,1993,1.621832
ST._PAUL,1994,1.406111
ST._PAUL,1995,1.602739
ST._PAUL,1996,1.436366
ST._PAUL,1997,1.25946
ST._PAUL,1998,2.145051
ST._PAUL,1999,1.615303
ST._PAUL,2000,0.175443
ST._PETER,1980,0.020615
ST._PETER,1981,-0.09672
ST._PETER,1982,0.043775
ST._PETER,1983,-0.06187
ST._PETER,1984,0.080344
ST._PETER,1985,0.225492
ST._PETER,1986,0.597018
ST._PETER,1987,1.438392
ST._PETER,1988,0.589872
ST._PETER,1989,0.896087
ST._PETER,1990,1.851156
ST._PETER,1991,1.685948
ST._PETER,1992,1.628929
ST._PETER,1993,2.050398
ST._PETER,1994,1.662912
ST._PETER,1995,2.086298
ST._PETER,1996,0.5935
ST._PETER,1997,0.536454
ST._PETER,1998,0.572468
ST._PETER,1999,0.445437
ST._PETER,2000,0.395138
STERLING,1980,0.01593
STERLING,1981,-0.01593
STERLING,1982,0
STERLING,1983,0
STERLING,1984,0
STERLING,1985,0
STERLING,1986,0
STERLING,1987,0
STERLING,1988,0.044351
STERLING,1989,0
STERLING,1990,-0.02145
STERLING,1991,-0.02358
STERLING,1992,-0.00271
STERLING,1993,-0.00106
STERLING,1994,0.006937
STERLING,1995,0.083871
STERLING,1996,0
STERLING,1997,0.0957
STERLING,1998,0.01565
STERLING,1999,0.110328
STERLING,2000,0.285158
STOCKTO,1980,-0.08938
STOCKTO,1981,-0.20834
STOCKTO,1982,-0.06385
STOCKTO,1983,0.122331
STOCKTO,1984,0.239237
STOCKTO,1985,0.46616
STOCKTO,1986,0.594573
STOCKTO,1987,0.802876
STOCKTO,1988,1.170575
STOCKTO,1989,1.030839
STOCKTO,1990,0.750549
STOCKTO,1991,1.103057
STOCKTO,1992,1.611022
STOCKTO,1993,1.336691
STOCKTO,1994,0.737396
STOCKTO,1995,0.85125
STOCKTO,1996,0.944125
STOCKTO,1997,0.945937
STOCKTO,1998,1.046037
STOCKTO,1999,0.96267
STOCKTO,2000,0.807296
SYRACUS,1980,-0.13479
SYRACUS,1981,0.008124
SYRACUS,1982,0.159772
SYRACUS,1983,0.173291
SYRACUS,1984,-0.14542
SYRACUS,1985,0.28263
SYRACUS,1986,-0.00478
SYRACUS,1987,-0.06144
SYRACUS,1988,0.380801
SYRACUS,1989,0.280279
SYRACUS,1990,0.103338
SYRACUS,1991,0.221431
SYRACUS,1992,0.198299
SYRACUS,1993,0.367285
SYRACUS,1994,0.328915
SYRACUS,1995,0.327331
SYRACUS,1996,0.261204
SYRACUS,1997,0.353356
SYRACUS,1998,0.210861
SYRACUS,1999,0.222981
SYRACUS,2000,0.276178
TACOMA,1980,-0.09819
TACOMA,1981,0.091154
TACOMA,1982,-0.08958
TACOMA,1983,0.004049
TACOMA,1984,0.09453
TACOMA,1985,0.002322
TACOMA,1986,0.239149
TACOMA,1987,0.540334
TACOMA,1988,1.236287
TACOMA,1989,0.146406
TACOMA,1990,0.029283
TACOMA,1991,0.108579
TACOMA,1992,0.033271
TACOMA,1993,0.356147
TACOMA,1994,0.065478
TACOMA,1995,0.16538
TACOMA,1996,0.231717
TACOMA,1997,0.296444
TACOMA,1998,0.09899
TACOMA,1999,1.121065
TACOMA,2000,1.458895
TAMPA,1980,-0.26519
TAMPA,1981,-0.27231
TAMPA,1982,0.116918
TAMPA,1983,0.023787
TAMPA,1984,0.396787
TAMPA,1985,0.407371
TAMPA,1986,1.154195
TAMPA,1987,2.071478
TAMPA,1988,0.84843
TAMPA,1989,0.854359
TAMPA,1990,1.750478
TAMPA,1991,1.632291
TAMPA,1992,1.819232
TAMPA,1993,1.333707
TAMPA,1994,1.704376
TAMPA,1995,1.736241
TAMPA,1996,0.855578
TAMPA,1997,0.646943
TAMPA,1998,1.048225
TAMPA,1999,0.63294
TAMPA,2000,0.526532
TOLEDO,1980,0.00697
TOLEDO,1981,-0.0249
TOLEDO,1982,-0.01113
TOLEDO,1983,-0.0155
TOLEDO,1984,0.044324
TOLEDO,1985,0.071306
TOLEDO,1986,0.24625
TOLEDO,1987,0.267335
TOLEDO,1988,0.400631
TOLEDO,1989,0.488438
TOLEDO,1990,0.432736
TOLEDO,1991,0.366321
TOLEDO,1992,0.297541
TOLEDO,1993,0.328225
TOLEDO,1994,0.48202
TOLEDO,1995,0.45113
TOLEDO,1996,0.43177
TOLEDO,1997,0.413674
TOLEDO,1998,0.494552
TOLEDO,1999,0.561664
TOLEDO,2000,0.500413
TOPEKA,1980,-0.06005
TOPEKA,1981,0.059491
TOPEKA,1982,0.018861
TOPEKA,1983,0.052358
TOPEKA,1984,-0.07066
TOPEKA,1985,0.003268
TOPEKA,1986,-0.05723
TOPEKA,1987,0.068363
TOPEKA,1988,-0.05096
TOPEKA,1989,0.037187
TOPEKA,1990,0.016819
TOPEKA,1991,0.165603
TOPEKA,1992,0.134994
TOPEKA,1993,-0.01715
TOPEKA,1994,0.026092
TOPEKA,1995,0.069634
TOPEKA,1996,-0.01715
TOPEKA,1997,-0.01715
TOPEKA,1998,-0.01715
TOPEKA,1999,0.070852
TOPEKA,2000,0.203633
TORRANC,1980,0.019756
TORRANC,1981,-0.16225
TORRANC,1982,-0.1551
TORRANC,1983,0.173512
TORRANC,1984,0.124075
TORRANC,1985,0.102697
TORRANC,1986,0.335898
TORRANC,1987,0.223189
TORRANC,1988,0.337074
TORRANC,1989,1.17268
TORRANC,1990,0.389857
TORRANC,1991,0.499048
TORRANC,1992,0.213696
TORRANC,1993,0.251977
TORRANC,1994,0.069661
TORRANC,1995,0.216842
TORRANC,1996,0.07284
TORRANC,1997,0.127264
TORRANC,1998,0.083494
TORRANC,1999,0.18705
TORRANC,2000,0.563575
TUCSON,1980,-0.07887
TUCSON,1981,-0.10618
TUCSON,1982,0.020948
TUCSON,1983,0.103188
TUCSON,1984,0.004097
TUCSON,1985,-0.01098
TUCSON,1986,0.374221
TUCSON,1987,0.30178
TUCSON,1988,1.132276
TUCSON,1989,1.590483
TUCSON,1990,0.666616
TUCSON,1991,1.918456
TUCSON,1992,0.670949
TUCSON,1993,1.045007
TUCSON,1994,1.250136
TUCSON,1995,1.207482
TUCSON,1996,1.556159
TUCSON,1997,1.015215
TUCSON,1998,1.954817
TUCSON,1999,3.205472
TUCSON,2000,2.727109
TULSA,1980,0.002893
TULSA,1981,-0.00578
TULSA,1982,0.004747
TULSA,1983,0.013502
TULSA,1984,-0.01521
TULSA,1985,0.06547
TULSA,1986,0.189901
TULSA,1987,0.140967
TULSA,1988,0.226224
TULSA,1989,0.255545
TULSA,1990,0.09083
TULSA,1991,0.11107
TULSA,1992,0.243225
TULSA,1993,0.257904
TULSA,1994,0.349976
TULSA,1995,0.256454
TULSA,1996,0.293011
TULSA,1997,0.108276
TULSA,1998,0.176808
TULSA,1999,0.274469
TULSA,2000,0.184193
VIRGINIA_B,1980,-0.00659
VIRGINIA_B,1981,0.011363
VIRGINIA_B,1982,-0.00693
VIRGINIA_B,1983,-0.00693
VIRGINIA_B,1984,0.009309
VIRGINIA_B,1985,-0.00693
VIRGINIA_B,1986,0.04046
VIRGINIA_B,1987,0.024339
VIRGINIA_B,1988,0.021136
VIRGINIA_B,1989,0.006642
VIRGINIA_B,1990,0.006211
VIRGINIA_B,1991,0.019258
VIRGINIA_B,1992,0.005602
VIRGINIA_B,1993,0.045076
VIRGINIA_B,1994,0.070806
VIRGINIA_B,1995,0.031802
VIRGINIA_B,1996,0.005779
VIRGINIA_B,1997,0.032134
VIRGINIA_B,1998,0.045024
VIRGINIA_B,1999,0.05845
VIRGINIA_B,2000,0.043826
WARREN,1980,0
WARREN,1981,0
WARREN,1982,0.001988
WARREN,1983,-0.00195
WARREN,1984,0
WARREN,1985,0.007798
WARREN,1986,0.047187
WARREN,1987,0.167477
WARREN,1988,0.001157
WARREN,1989,0.396449
WARREN,1990,0.336484
WARREN,1991,0.25283
WARREN,1992,0.032711
WARREN,1993,1.177076
WARREN,1994,0.033329
WARREN,1995,0
WARREN,1996,0.067942
WARREN,1997,0
WARREN,1998,0
WARREN,1999,0.104944
WARREN,2000,0.105995
WASHINGT,1980,-0.34994
WASHINGT,1981,0.012618
WASHINGT,1982,0.038523
WASHINGT,1983,0.101098
WASHINGT,1984,0.264506
WASHINGT,1985,0.593274
WASHINGT,1986,1.096045
WASHINGT,1987,1.622233
WASHINGT,1988,3.071861
WASHINGT,1989,3.182655
WASHINGT,1990,2.262074
WASHINGT,1991,2.541985
WASHINGT,1992,1.908903
WASHINGT,1993,1.730234
WASHINGT,1994,1.46375
WASHINGT,1995,1.211903
WASHINGT,1996,0.762487
WASHINGT,1997,0.715372
WASHINGT,1998,1.170622
WASHINGT,1999,1.042687
WASHINGT,2000,0.807234
WICHITA,1980,-0.01432
WICHITA,1981,0.004644
WICHITA,1982,-0.01603
WICHITA,1983,-0.01432
WICHITA,1984,0.041448
WICHITA,1985,0.01505
WICHITA,1986,0.011913
WICHITA,1987,-0.01278
WICHITA,1988,0.027043
WICHITA,1989,0.010023
WICHITA,1990,0.024142
WICHITA,1991,0.045366
WICHITA,1992,0.023255
WICHITA,1993,0.039138
WICHITA,1994,0.029816
WICHITA,1995,0.003162
WICHITA,1996,0.002253
WICHITA,1997,0.029171
WICHITA,1998,0.110363
WICHITA,1999,0.07272
WICHITA,2000,0.132829
WINSTON-,1980,-0.05376
WINSTON-,1981,0.027142
WINSTON-,1982,-0.03841
WINSTON-,1983,-0.04215
WINSTON-,1984,0.107178
WINSTON-,1985,0.018186
WINSTON-,1986,0.198091
WINSTON-,1987,-0.0366
WINSTON-,1988,0.069248
WINSTON-,1989,0.141811
WINSTON-,1990,0.451127
WINSTON-,1991,0.60134
WINSTON-,1992,0.278726
WINSTON-,1993,0.169355
WINSTON-,1994,0.192916
WINSTON-,1995,0.215254
WINSTON-,1996,0.261762
WINSTON-,1997,0.506825
WINSTON-,1998,0.466309
WINSTON-,1999,0.049439
WINSTON-,2000,0.411484
WORCEST,1980,-0.20273
WORCEST,1981,-0.12067
WORCEST,1982,0
WORCEST,1983,0.150951
WORCEST,1984,0.17245
WORCEST,1985,0.247593
WORCEST,1986,0.533246
WORCEST,1987,0.503874
WORCEST,1988,0.660671
WORCEST,1989,0.747424
WORCEST,1990,0.031358
WORCEST,1991,0.094712
WORCEST,1992,0.890067
WORCEST,1993,1.25367
WORCEST,1994,1.272426
WORCEST,1995,1.337236
WORCEST,1996,0.923168
WORCEST,1997,0.135756
WORCEST,1998,1.537836
WORCEST,1999,0.884512
WORCEST,2000,1.355783
YONKERS,1980,-0.11763
YONKERS,1981,-0.12776
YONKERS,1982,-0.10703
YONKERS,1983,0.034209
YONKERS,1984,0.373257
YONKERS,1985,0.358254
YONKERS,1986,2.688144
YONKERS,1987,2.007787
YONKERS,1988,2.761927
YONKERS,1989,3.242202
YONKERS,1990,2.52319
YONKERS,1991,2.005441
YONKERS,1992,2.14258
YONKERS,1993,2.048492
YONKERS,1994,2.139928
YONKERS,1995,1.865772
YONKERS,1996,1.496838
YONKERS,1997,2.392226
YONKERS,1998,1.774408
YONKERS,1999,1.681619
YONKERS,2000,1.508428
